"Date","Price","Open","High","Low","Vol.","Change %"
"02/21/2018","5,302.17","5,278.48","5,303.81","5,255.77","75.20M","0.23%"
"02/20/2018","5,289.86","5,257.43","5,291.81","5,249.85","78.04M","0.64%"
"02/19/2018","5,256.18","5,295.33","5,297.37","5,249.89","53.04M","-0.48%"
"02/16/2018","5,281.58","5,249.42","5,291.48","5,245.80","104.31M","1.13%"
"02/15/2018","5,222.52","5,211.71","5,255.08","5,204.44","100.30M","1.11%"
"02/14/2018","5,165.26","5,137.57","5,188.14","5,081.62","113.12M","1.10%"
"02/13/2018","5,109.24","5,136.09","5,155.22","5,109.24","80.94M","-0.60%"
"02/12/2018","5,140.06","5,130.40","5,165.75","5,113.82","96.36M","1.20%"
"02/09/2018","5,079.21","5,133.46","5,155.87","5,051.21","147.46M","-1.41%"
"02/08/2018","5,151.68","5,229.78","5,248.44","5,129.52","127.81M","-1.98%"
"02/07/2018","5,255.90","5,208.11","5,267.88","5,169.40","121.40M","1.82%"
"02/06/2018","5,161.81","5,104.28","5,226.13","5,101.15","180.78M","-2.35%"
"02/05/2018","5,285.83","5,322.94","5,332.77","5,283.27","99.70M","-1.48%"
"02/02/2018","5,364.98","5,433.84","5,437.26","5,364.98","102.38M","-1.64%"
"02/01/2018","5,454.55","5,510.59","5,529.40","5,432.59","89.72M","-0.50%"
"01/31/2018","5,481.93","5,483.51","5,496.78","5,471.18","86.15M","0.15%"
"01/30/2018","5,473.78","5,493.93","5,518.94","5,464.85","82.56M","-0.87%"
"01/29/2018","5,521.59","5,534.14","5,537.53","5,517.67","61.97M","-0.14%"
"01/26/2018","5,529.15","5,496.83","5,539.77","5,493.66","67.41M","0.87%"
"01/25/2018","5,481.21","5,493.81","5,525.76","5,456.05","87.43M","-0.25%"
"01/24/2018","5,495.16","5,532.85","5,538.58","5,495.16","87.85M","-0.72%"
"01/23/2018","5,535.26","5,563.56","5,567.03","5,521.83","88.46M","-0.12%"
"01/22/2018","5,541.99","5,520.21","5,543.06","5,512.27","79.82M","0.28%"
"01/19/2018","5,526.51","5,493.99","5,528.89","5,490.32","80.89M","0.58%"
"01/18/2018","5,494.83","5,511.30","5,515.16","5,474.11","84.62M","0.02%"
"01/17/2018","5,493.99","5,496.26","5,518.39","5,485.02","74.99M","-0.36%"
"01/16/2018","5,513.82","5,513.70","5,535.95","5,500.22","71.57M","0.07%"
"01/15/2018","5,509.69","5,515.55","5,525.01","5,501.28","57.95M","-0.13%"
"01/12/2018","5,517.06","5,502.63","5,520.18","5,486.09","83.15M","0.52%"
"01/11/2018","5,488.55","5,514.09","5,516.59","5,478.97","86.13M","-0.29%"
