"Date","Price","Open","High","Low","Vol.","Change %"
"04/21/2022","2,728.21","2,725.71","2,737.54","2,725.04","1.00B","0.35%"
"04/20/2022","2,718.69","2,718.49","2,724.46","2,702.84","1.74B","-0.01%"
"04/19/2022","2,718.89","2,707.76","2,723.98","2,705.32","1.26B","0.95%"
"04/18/2022","2,693.21","2,685.04","2,701.11","2,681.37","1.02B","-0.11%"
"04/15/2022","2,696.06","2,695.52","2,705.41","2,685.01","693.72M","-0.76%"
"04/14/2022","2,716.71","2,719.34","2,720.30","2,702.61","665.35M","0.01%"
"04/13/2022","2,716.49","2,677.53","2,717.63","2,672.60","733.24M","1.86%"
"04/12/2022","2,666.76","2,674.17","2,685.08","2,658.40","870.97M","-0.98%"
"04/11/2022","2,693.10","2,687.54","2,711.02","2,683.96","742.60M","-0.27%"
"04/08/2022","2,700.39","2,706.64","2,712.00","2,685.52","948.36M","0.17%"
"04/07/2022","2,695.86","2,714.70","2,718.50","2,693.36","999.28M","-1.43%"
"04/06/2022","2,735.03","2,739.07","2,747.85","2,730.66","1.32B","-0.88%"
"04/05/2022","2,759.20","2,765.50","2,769.18","2,750.50","1.61B","0.05%"
"04/04/2022","2,757.90","2,729.86","2,758.38","2,722.45","1.02B","0.66%"
"04/01/2022","2,739.85","2,745.85","2,745.85","2,729.68","1.31B","-0.65%"
"03/31/2022","2,757.65","2,743.24","2,765.20","2,743.20","1.03B","0.40%"
"03/30/2022","2,746.74","2,758.31","2,760.60","2,740.02","824.51K","0.21%"
"03/29/2022","2,741.07","2,745.62","2,754.18","2,733.22","732.16M","0.42%"
"03/28/2022","2,729.56","2,721.22","2,737.46","2,707.74","768.04M","-0.02%"
"03/25/2022","2,729.98","2,740.83","2,740.95","2,722.36","602.77M","0.01%"
"03/24/2022","2,729.66","2,716.25","2,729.66","2,705.14","960.90M","-0.20%"
"03/23/2022","2,735.05","2,727.12","2,742.27","2,720.83","883.37M","0.92%"
"03/22/2022","2,710.00","2,686.68","2,712.14","2,686.58","489.44M","0.89%"
"03/21/2022","2,686.05","2,717.81","2,717.81","2,683.69","502.40M","-0.77%"
"03/18/2022","2,707.02","2,695.64","2,708.16","2,688.71","644.02M","0.46%"
"03/17/2022","2,694.51","2,703.27","2,714.00","2,694.51","546.08M","1.33%"
"03/16/2022","2,659.23","2,649.85","2,659.90","2,630.03","736.35M","1.44%"
"03/15/2022","2,621.53","2,630.31","2,641.97","2,615.08","604.18M","-0.91%"
"03/14/2022","2,645.65","2,654.93","2,661.76","2,633.31","636.32M","-0.59%"
"03/11/2022","2,661.28","2,665.95","2,672.62","2,647.28","797.03M","-0.71%"
"03/10/2022","2,680.32","2,660.86","2,682.79","2,660.86","613.81M","2.21%"
"03/08/2022","2,622.40","2,617.33","2,647.18","2,605.81","540.37M","-1.09%"
"03/07/2022","2,651.31","2,680.17","2,680.17","2,644.10","571.56M","-2.29%"
"03/04/2022","2,713.43","2,736.58","2,736.58","2,702.34","765.68M","-1.22%"
"03/03/2022","2,747.08","2,729.86","2,748.21","2,726.35","614.51M","1.61%"
"03/02/2022","2,703.52","2,698.31","2,716.46","2,692.24","527.95M","0.16%"
"02/28/2022","2,699.18","2,663.00","2,699.18","2,658.25","613.47M","0.84%"
"02/25/2022","2,676.76","2,678.47","2,694.81","2,665.96","664.35M","1.06%"
"02/24/2022","2,648.80","2,689.28","2,694.55","2,642.63","926.40M","-2.60%"
"02/23/2022","2,719.53","2,727.43","2,729.56","2,705.31","537.84M","0.47%"
"02/22/2022","2,706.79","2,705.08","2,721.84","2,690.09","648.40M","-1.35%"
"02/21/2022","2,743.80","2,706.65","2,746.62","2,694.90","495.30M","-0.03%"
"02/18/2022","2,744.52","2,714.52","2,747.08","2,711.88","513.52M","0.02%"
"02/17/2022","2,744.09","2,735.11","2,770.66","2,711.99","611.42M","0.53%"
"02/16/2022","2,729.68","2,719.61","2,730.43","2,711.34","422.37M","1.99%"
"02/15/2022","2,676.54","2,712.45","2,716.45","2,665.47","589.04M","-1.03%"
"02/14/2022","2,704.48","2,715.10","2,724.72","2,688.24","616.34M","-1.57%"
"02/11/2022","2,747.71","2,739.14","2,766.70","2,735.08","480.52M","-0.87%"
"02/10/2022","2,771.93","2,787.44","2,788.27","2,761.76","509.61M","0.11%"
"02/09/2022","2,768.85","2,772.63","2,773.38","2,753.51","539.12M","0.81%"
"02/08/2022","2,746.47","2,767.76","2,779.85","2,726.72","560.53M","0.05%"
"02/07/2022","2,745.06","2,750.70","2,750.70","2,718.94","417.84M","-0.19%"
"02/04/2022","2,750.26","2,714.83","2,751.80","2,712.87","536.15M","1.57%"
"02/03/2022","2,707.82","2,706.34","2,735.34","2,702.78","435.71M","1.67%"
"01/28/2022","2,663.34","2,617.87","2,668.59","2,591.53","434.19M","1.87%"
"01/27/2022","2,614.49","2,709.24","2,722.86","2,614.49","487.73M","-3.50%"
"01/26/2022","2,709.24","2,729.75","2,744.14","2,708.10","472.65M","-0.41%"
"01/25/2022","2,720.39","2,786.41","2,789.62","2,703.99","639.96M","-2.56%"
"01/24/2022","2,792.00","2,823.76","2,828.11","2,780.68","473.99M","-1.49%"
"01/21/2022","2,834.29","2,837.49","2,847.95","2,817.11","532.75M","-0.99%"
"01/20/2022","2,862.68","2,842.28","2,862.70","2,830.97","395.67M","0.72%"
"01/19/2022","2,842.28","2,840.34","2,871.79","2,832.18","463.83M","-0.77%"
"01/18/2022","2,864.24","2,898.98","2,902.79","2,857.26","554.04M","-0.89%"
"01/17/2022","2,890.10","2,918.55","2,919.67","2,875.98","593.26M","-1.09%"
"01/14/2022","2,921.92","2,937.61","2,944.97","2,914.73","532.67M","-1.36%"
"01/13/2022","2,962.09","2,979.91","2,982.14","2,958.39","604.87M","-0.35%"
"01/12/2022","2,972.48","2,950.78","2,972.58","2,950.31","519.50M","1.54%"
"01/11/2022","2,927.38","2,930.93","2,943.57","2,909.82","566.17M","0.02%"
"01/10/2022","2,926.72","2,947.37","2,951.12","2,910.90","477.40M","-0.95%"
"01/07/2022","2,954.89","2,933.78","2,959.03","2,933.10","546.17M","1.18%"
"01/06/2022","2,920.53","2,925.40","2,952.54","2,915.38","786.04M","-1.13%"
"01/05/2022","2,953.97","2,984.05","2,986.20","2,936.73","787.35M","-1.18%"
"01/04/2022","2,989.24","2,991.97","2,995.25","2,973.08","621.55M","0.02%"
"01/03/2022","2,988.77","2,998.32","3,010.77","2,979.42","435.82M","0.37%"
"12/30/2021","2,977.65","2,999.75","3,005.36","2,975.74","461.04M","-0.52%"
"12/29/2021","2,993.29","3,002.90","3,007.72","2,988.67","545.83M","-0.89%"
"12/28/2021","3,020.24","3,006.77","3,020.29","2,991.55","607.05M","0.69%"
"12/27/2021","2,999.55","3,013.94","3,017.31","2,999.30","475.36M","-0.43%"
"12/24/2021","3,012.43","3,009.48","3,025.77","3,009.48","537.55M","0.48%"
"12/23/2021","2,998.17","2,998.02","3,000.70","2,980.91","483.84M","0.46%"
"12/22/2021","2,984.48","2,993.50","3,000.79","2,976.65","461.76M","0.32%"
"12/21/2021","2,975.03","2,981.67","2,984.56","2,955.90","410.98M","0.41%"
"12/20/2021","2,963.00","3,001.33","3,001.33","2,962.07","377.58M","-1.81%"
"12/17/2021","3,017.73","2,985.20","3,017.73","2,984.19","451.82M","0.38%"
"12/16/2021","3,006.41","3,013.26","3,018.20","2,989.63","402.82M","0.57%"
"12/15/2021","2,989.39","2,979.83","2,992.30","2,973.00","432.87M","0.05%"
"12/14/2021","2,987.95","2,983.95","3,001.70","2,976.16","581.57M","-0.46%"
"12/13/2021","3,001.66","3,019.67","3,043.83","3,000.51","375.83M","-0.28%"
"12/10/2021","3,010.23","3,008.70","3,017.64","2,998.29","451.60M","-0.64%"
"12/09/2021","3,029.57","3,007.00","3,029.57","3,001.55","513.44M","0.93%"
"12/08/2021","3,001.80","3,017.93","3,036.13","2,995.34","488.25M","0.34%"
"12/07/2021","2,991.72","2,973.84","2,992.31","2,960.90","541.37M","0.62%"
"12/06/2021","2,973.25","2,954.82","2,983.50","2,932.49","479.91M","0.17%"
"12/03/2021","2,968.33","2,935.93","2,975.44","2,927.55","486.75M","0.78%"
"12/02/2021","2,945.27","2,874.64","2,945.27","2,874.64","534.46M","1.57%"
"12/01/2021","2,899.72","2,860.12","2,905.74","2,837.03","563.93M","2.14%"
"11/30/2021","2,839.01","2,932.71","2,942.93","2,822.73","983.56M","-2.42%"
"11/29/2021","2,909.32","2,906.15","2,930.22","2,890.78","844.40M","-0.92%"
"11/26/2021","2,936.44","2,973.04","2,985.77","2,930.31","595.60M","-1.47%"
"11/25/2021","2,980.27","2,996.74","2,996.74","2,973.24","595.97M","-0.47%"
"11/24/2021","2,994.29","3,006.34","3,017.90","2,981.02","556.64M","-0.10%"
"11/23/2021","2,997.33","3,013.16","3,016.36","2,992.14","524.23M","-0.53%"
"11/22/2021","3,013.25","2,983.38","3,018.01","2,980.73","530.96M","1.42%"
"11/19/2021","2,971.02","2,951.06","2,974.64","2,948.07","657.09M","0.80%"
"11/18/2021","2,947.38","2,959.26","2,964.48","2,937.53","541.65M","-0.51%"
"11/17/2021","2,962.42","3,004.02","3,004.67","2,957.70","541.49M","-1.16%"
"11/16/2021","2,997.21","2,995.68","3,011.88","2,985.34","579.65M","-0.08%"
"11/15/2021","2,999.52","2,989.68","3,003.71","2,979.96","639.40M","1.03%"
"11/12/2021","2,968.80","2,945.95","2,973.84","2,938.27","665.73M","1.50%"
"11/11/2021","2,924.92","2,911.41","2,925.19","2,903.72","572.86M","-0.18%"
"11/10/2021","2,930.17","2,947.46","2,958.61","2,924.36","570.93M","-1.09%"
"11/09/2021","2,962.46","2,958.15","2,987.28","2,949.17","708.77M","0.08%"
"11/08/2021","2,960.20","2,965.36","2,968.18","2,930.90","560.20M","-0.31%"
"11/05/2021","2,969.27","3,003.53","3,003.53","2,953.96","688.03M","-0.47%"
"11/04/2021","2,983.22","3,000.92","3,011.56","2,978.07","772.02M","0.25%"
"11/03/2021","2,975.71","3,020.36","3,020.87","2,969.01","658.65M","-1.25%"
"11/02/2021","3,013.49","2,995.58","3,034.30","2,995.58","525.85M","1.16%"
"11/01/2021","2,978.94","2,984.18","2,991.81","2,976.87","475.38M","0.28%"
"10/29/2021","2,970.68","3,025.67","3,030.17","2,965.40","545.83M","-1.29%"
"10/28/2021","3,009.55","3,023.17","3,034.42","3,009.55","617.26M","-0.53%"
"10/27/2021","3,025.49","3,045.83","3,049.02","3,019.00","607.88M","-0.77%"
"10/26/2021","3,049.08","3,039.82","3,051.65","3,030.53","564.56M","0.94%"
"10/25/2021","3,020.54","3,001.10","3,025.27","2,983.29","791.80M","0.48%"
"10/22/2021","3,006.16","3,005.36","3,018.70","2,996.26","695.27M","-0.04%"
"10/21/2021","3,007.33","3,012.28","3,025.88","3,002.74","887.37M","-0.19%"
"10/20/2021","3,013.13","3,043.13","3,047.24","3,012.97","680.33M","-0.53%"
"10/19/2021","3,029.04","3,022.23","3,034.53","3,014.19","845.70M","0.74%"
"10/18/2021","3,006.68","3,017.48","3,021.17","2,990.44","926.37M","-0.28%"
"10/15/2021","3,015.06","3,012.62","3,021.90","2,999.33","857.80M","0.88%"
"10/14/2021","2,988.64","2,968.87","2,988.97","2,962.33","617.17M","1.50%"
"10/13/2021","2,944.41","2,913.34","2,953.33","2,909.47","752.13M","0.96%"
"10/12/2021","2,916.38","2,950.22","2,950.94","2,901.51","660.18M","-1.35%"
"10/08/2021","2,956.30","2,977.82","2,978.08","2,949.01","668.95M","-0.11%"
"10/07/2021","2,959.46","2,936.87","2,961.53","2,927.60","595.38M","1.76%"
"10/06/2021","2,908.31","2,986.06","2,993.47","2,908.30","901.72M","-1.82%"
"10/05/2021","2,962.17","2,998.17","2,998.17","2,940.59","840.56M","-1.89%"
"10/01/2021","3,019.18","3,056.21","3,062.60","3,015.01","855.48M","-1.62%"
"09/30/2021","3,068.82","3,054.87","3,079.43","3,046.43","885.82M","0.28%"
"09/29/2021","3,060.27","3,055.50","3,069.04","3,030.60","821.56M","-1.22%"
"09/28/2021","3,097.92","3,133.40","3,134.46","3,095.72","894.91M","-1.14%"
"09/27/2021","3,133.64","3,121.70","3,146.35","3,119.26","883.23M","0.27%"
"09/24/2021","3,125.24","3,140.73","3,146.86","3,119.40","753.22M","-0.07%"
"09/23/2021","3,127.58","3,123.64","3,131.63","3,107.98","623.84M","-0.41%"
"09/17/2021","3,140.51","3,127.75","3,142.13","3,112.51","589.24M","0.33%"
"09/16/2021","3,130.09","3,165.38","3,167.68","3,126.65","612.87M","-0.74%"
"09/15/2021","3,153.40","3,147.21","3,164.01","3,138.80","616.56M","0.15%"
"09/14/2021","3,148.83","3,137.32","3,164.31","3,137.32","713.23M","0.67%"
"09/13/2021","3,127.86","3,117.35","3,139.13","3,109.01","732.27M","0.07%"
"09/10/2021","3,125.76","3,121.09","3,131.54","3,103.38","723.08M","0.36%"
"09/09/2021","3,114.70","3,146.64","3,158.60","3,111.49","927.37M","-1.53%"
"09/08/2021","3,162.99","3,178.74","3,187.55","3,157.07","859.89M","-0.77%"
"09/07/2021","3,187.42","3,200.07","3,201.76","3,176.81","760.16M","-0.50%"
"09/06/2021","3,203.33","3,196.30","3,206.25","3,186.79","726.19M","0.07%"
"09/03/2021","3,201.06","3,189.71","3,203.08","3,181.64","641.51M","0.79%"
"09/02/2021","3,175.85","3,198.03","3,204.01","3,171.78","757.86M","-0.97%"
"09/01/2021","3,207.02","3,195.67","3,215.13","3,185.80","746.71M","0.24%"
"08/31/2021","3,199.27","3,144.49","3,199.89","3,130.30","661.22M","1.75%"
"08/30/2021","3,144.19","3,160.87","3,164.87","3,132.77","602.86M","0.33%"
"08/27/2021","3,133.90","3,116.29","3,143.01","3,106.97","520.67M","0.17%"
"08/26/2021","3,128.53","3,151.30","3,159.37","3,121.04","727.72M","-0.58%"
"08/25/2021","3,146.81","3,148.13","3,161.00","3,124.25","624.69M","0.27%"
"08/24/2021","3,138.30","3,119.70","3,142.58","3,115.23","586.53M","1.56%"
"08/23/2021","3,090.21","3,086.81","3,111.81","3,064.65","570.98M","0.97%"
"08/20/2021","3,060.51","3,111.10","3,122.09","3,049.03","672.09M","-1.20%"
"08/19/2021","3,097.83","3,140.01","3,158.00","3,097.83","655.63M","-1.93%"
"08/18/2021","3,158.93","3,141.98","3,175.88","3,124.56","622.79M","0.50%"
"08/17/2021","3,143.09","3,169.74","3,179.49","3,134.48","690.84M","-0.89%"
"08/13/2021","3,171.29","3,205.75","3,209.72","3,146.76","696.47M","-1.16%"
"08/12/2021","3,208.38","3,213.58","3,229.59","3,202.11","643.28M","-0.38%"
"08/11/2021","3,220.62","3,235.36","3,250.21","3,217.65","618.09M","-0.70%"
"08/10/2021","3,243.19","3,272.44","3,272.44","3,232.46","730.35M","-0.53%"
"08/09/2021","3,260.42","3,258.10","3,275.15","3,251.74","707.65M","-0.30%"
"08/06/2021","3,270.36","3,277.06","3,288.17","3,261.93","941.36M","-0.18%"
"08/05/2021","3,276.13","3,283.25","3,296.17","3,273.33","680.94M","-0.13%"
"08/04/2021","3,280.38","3,246.65","3,283.14","3,237.55","632.24M","1.34%"
"08/03/2021","3,237.14","3,221.57","3,237.14","3,213.20","653.51M","0.44%"
"08/02/2021","3,223.04","3,218.42","3,223.04","3,194.00","561.00M","0.65%"
"07/30/2021","3,202.32","3,234.37","3,234.66","3,202.32","687.86M","-1.24%"
"07/29/2021","3,242.65","3,248.49","3,252.26","3,232.50","694.82M","0.18%"
"07/28/2021","3,236.86","3,226.06","3,243.21","3,210.90","868.60M","0.13%"
"07/27/2021","3,232.53","3,244.43","3,252.85","3,230.75","991.94M","0.24%"
"07/26/2021","3,224.95","3,265.99","3,265.99","3,224.95","826.07M","-0.91%"
"07/23/2021","3,254.42","3,253.44","3,264.01","3,246.09","805.05M","0.13%"
"07/22/2021","3,250.21","3,235.17","3,253.75","3,235.17","712.98M","1.07%"
"07/21/2021","3,215.91","3,251.13","3,252.25","3,215.91","990.33M","-0.52%"
"07/20/2021","3,232.70","3,223.24","3,234.80","3,214.42","979.67M","-0.35%"
"07/19/2021","3,244.04","3,258.87","3,258.87","3,236.39","1.10B","-1.00%"
"07/16/2021","3,276.91","3,282.89","3,282.89","3,259.32","1.07B","-0.28%"
"07/15/2021","3,286.22","3,269.33","3,286.58","3,263.09","1.17B","0.66%"
"07/14/2021","3,264.81","3,270.09","3,270.09","3,250.45","908.95M","-0.20%"
"07/13/2021","3,271.38","3,253.24","3,273.90","3,253.24","1.15B","0.77%"
"07/12/2021","3,246.47","3,227.51","3,251.45","3,227.51","1.14B","0.89%"
"07/09/2021","3,217.95","3,245.52","3,245.52","3,188.80","1.31B","-1.07%"
"07/08/2021","3,252.68","3,287.68","3,295.71","3,252.41","1.52B","-0.99%"
"07/07/2021","3,285.34","3,303.59","3,303.59","3,277.66","1.15B","-0.60%"
"07/06/2021","3,305.21","3,295.44","3,313.51","3,295.44","1.03B","0.36%"
"07/05/2021","3,293.21","3,285.29","3,298.93","3,285.29","850.41M","0.35%"
"07/02/2021","3,281.78","3,282.81","3,295.68","3,278.19","1.02B","-0.01%"
"07/01/2021","3,282.06","3,297.92","3,300.12","3,278.10","1.16B","-0.44%"
"06/30/2021","3,296.68","3,288.63","3,305.73","3,288.63","1.61B","0.30%"
"06/29/2021","3,286.68","3,305.26","3,305.42","3,276.63","1.21B","-0.46%"
"06/28/2021","3,301.89","3,305.46","3,311.69","3,291.30","1.43B","-0.03%"
"06/25/2021","3,302.84","3,289.18","3,316.08","3,289.18","1.20B","0.51%"
"06/24/2021","3,286.10","3,281.47","3,292.27","3,277.85","1.30B","0.30%"
"06/23/2021","3,276.19","3,265.73","3,281.88","3,263.07","1.07B","0.38%"
"06/22/2021","3,263.88","3,245.79","3,267.63","3,245.79","1.67B","0.71%"
"06/21/2021","3,240.79","3,264.18","3,264.18","3,225.56","1.51B","-0.83%"
"06/18/2021","3,267.93","3,265.68","3,275.76","3,262.58","1.63B","0.09%"
"06/17/2021","3,264.96","3,276.20","3,276.20","3,251.32","1.85B","-0.42%"
"06/16/2021","3,278.68","3,259.06","3,281.96","3,256.68","2.35B","0.62%"
"06/15/2021","3,258.63","3,253.17","3,262.80","3,247.90","1.73B","0.20%"
"06/14/2021","3,252.13","3,249.60","3,254.49","3,238.51","1.66B","0.09%"
"06/11/2021","3,249.32","3,226.98","3,251.58","3,226.98","1.65B","0.77%"
"06/10/2021","3,224.64","3,216.94","3,235.39","3,210.31","1.90B","0.26%"
"06/09/2021","3,216.18","3,245.08","3,246.49","3,216.18","1.96B","-0.97%"
"06/08/2021","3,247.83","3,251.83","3,264.67","3,242.56","1.95B","-0.13%"
"06/07/2021","3,252.12","3,244.59","3,264.41","3,233.40","1.73B","0.37%"
"06/04/2021","3,240.08","3,246.17","3,246.19","3,218.67","1.39B","-0.23%"
"06/03/2021","3,247.43","3,224.96","3,258.50","3,224.96","1.58B","0.72%"
"06/02/2021","3,224.23","3,224.40","3,241.07","3,216.10","1.50B","0.07%"
"06/01/2021","3,221.87","3,207.12","3,233.17","3,199.18","1.47B","0.56%"
"05/31/2021","3,203.92","3,192.06","3,204.29","3,179.87","1.12B","0.48%"
"05/28/2021","3,188.73","3,172.09","3,198.66","3,171.85","966.37M","0.73%"
"05/27/2021","3,165.51","3,170.84","3,173.86","3,142.37","1.08B","-0.09%"
"05/26/2021","3,168.43","3,171.91","3,183.97","3,160.30","1.27B","-0.09%"
"05/25/2021","3,171.32","3,152.93","3,173.10","3,148.30","612.98M","0.86%"
"05/24/2021","3,144.30","3,155.91","3,163.27","3,137.81","587.97M","-0.38%"
"05/21/2021","3,156.42","3,171.91","3,198.01","3,149.46","797.26M","-0.19%"
"05/20/2021","3,162.28","3,174.53","3,174.53","3,140.48","774.25M","-0.34%"
"05/18/2021","3,173.05","3,135.38","3,176.40","3,135.38","786.14M","1.23%"
"05/17/2021","3,134.52","3,163.21","3,173.01","3,121.32","771.31M","-0.60%"
"05/14/2021","3,153.32","3,131.35","3,162.31","3,131.35","836.40M","1.00%"
"05/13/2021","3,122.11","3,146.97","3,161.93","3,103.88","1.10B","-1.25%"
"05/12/2021","3,161.66","3,209.36","3,212.83","3,138.04","1.42B","-1.49%"
"05/11/2021","3,209.43","3,239.92","3,239.92","3,192.25","1.10B","-1.23%"
"05/10/2021","3,249.30","3,201.46","3,255.90","3,201.46","1.01B","1.63%"
"05/07/2021","3,197.20","3,179.63","3,205.11","3,179.63","989.68M","0.58%"
"05/06/2021","3,178.74","3,147.72","3,178.74","3,133.64","1.24B","1.00%"
"05/04/2021","3,147.37","3,131.39","3,147.38","3,109.78","1.28B","0.64%"
"05/03/2021","3,127.20","3,149.05","3,174.26","3,120.70","1.04B","-0.66%"
"04/30/2021","3,147.86","3,176.43","3,179.43","3,143.38","1.36B","-0.83%"
"04/29/2021","3,174.07","3,184.75","3,200.41","3,161.06","1.22B","-0.23%"
"04/28/2021","3,181.47","3,217.21","3,219.69","3,176.55","1.41B","-1.06%"
"04/27/2021","3,215.42","3,218.30","3,223.05","3,203.25","1.53B","-0.07%"
"04/26/2021","3,217.53","3,191.34","3,217.53","3,191.34","1.30B","0.99%"
"04/23/2021","3,186.10","3,173.47","3,188.70","3,146.54","2.25B","0.27%"
"04/22/2021","3,177.52","3,174.52","3,196.97","3,174.52","1.75B","0.18%"
"04/21/2021","3,171.66","3,214.24","3,214.24","3,165.49","1.77B","-1.52%"
"04/20/2021","3,220.70","3,198.31","3,220.82","3,195.96","1.30B","0.68%"
"04/19/2021","3,198.84","3,201.11","3,214.45","3,193.40","1.06B","0.01%"
"04/16/2021","3,198.62","3,194.08","3,206.76","3,185.67","985.28M","0.13%"
"04/15/2021","3,194.33","3,180.73","3,204.48","3,178.99","1.31B","0.38%"
"04/14/2021","3,182.38","3,169.95","3,188.32","3,162.12","1.78B","0.42%"
"04/13/2021","3,169.08","3,138.21","3,173.26","3,136.99","1.74B","1.07%"
"04/12/2021","3,135.59","3,134.88","3,147.27","3,127.91","1.05B","0.12%"
"04/09/2021","3,131.88","3,146.51","3,156.04","3,125.24","1.82B","-0.36%"
"04/08/2021","3,143.26","3,137.25","3,145.81","3,122.09","1.36B","0.19%"
"04/07/2021","3,137.41","3,129.07","3,146.19","3,125.33","1.98B","0.33%"
"04/06/2021","3,127.08","3,123.80","3,139.29","3,110.19","1.28B","0.20%"
"04/05/2021","3,120.83","3,121.23","3,127.20","3,101.86","1.08B","0.26%"
"04/02/2021","3,112.80","3,104.72","3,121.58","3,101.60","792.70M","0.82%"
"04/01/2021","3,087.40","3,073.77","3,090.88","3,069.68","922.68M","0.85%"
"03/31/2021","3,061.42","3,073.39","3,093.89","3,061.40","1.15B","-0.28%"
"03/30/2021","3,070.00","3,038.44","3,074.57","3,038.44","1.02B","1.12%"
"03/29/2021","3,036.04","3,047.71","3,054.21","3,025.39","1.29B","-0.16%"
"03/26/2021","3,041.01","3,012.79","3,041.86","3,012.79","1.04B","1.09%"
"03/25/2021","3,008.33","2,995.67","3,024.63","2,987.83","940.35M","0.40%"
"03/24/2021","2,996.35","2,996.32","3,006.54","2,971.04","978.43M","-0.28%"
"03/23/2021","3,004.74","3,038.25","3,058.79","3,003.05","1.33B","-1.01%"
"03/22/2021","3,035.46","3,040.01","3,048.11","3,019.60","915.74M","-0.13%"
"03/19/2021","3,039.53","3,063.01","3,063.01","3,022.49","1.07B","-0.86%"
"03/18/2021","3,066.01","3,054.93","3,090.19","3,054.93","1.23B","0.61%"
"03/17/2021","3,047.50","3,067.76","3,069.57","3,027.20","814.99M","-0.64%"
"03/16/2021","3,067.17","3,049.23","3,071.54","3,049.23","1.12B","0.70%"
"03/15/2021","3,045.71","3,057.06","3,065.17","3,036.14","1.16B","-0.28%"
