"Date","Price","Open","High","Low","Vol.","Change %"
"12/30/2009","5,957.43","6,002.29","6,008.75","5,949.45","","-0.90%"
"12/29/2009","6,011.55","6,010.92","6,026.69","6,001.22","","0.14%"
"12/28/2009","6,002.92","5,977.99","6,011.28","5,977.99","","0.76%"
"12/23/2009","5,957.44","5,966.11","5,988.28","5,935.14","","0.20%"
"12/22/2009","5,945.69","5,939.20","5,981.98","5,929.67","","0.26%"
"12/21/2009","5,930.53","5,841.81","5,936.27","5,841.69","","1.70%"
"12/18/2009","5,831.21","5,846.97","5,900.62","5,829.64","","-0.23%"
"12/17/2009","5,844.44","5,884.16","5,891.37","5,833.90","","-1.00%"
"12/16/2009","5,903.43","5,812.88","5,903.43","5,812.19","","1.58%"
"12/15/2009","5,811.34","5,815.83","5,828.24","5,752.21","","0.16%"
"12/14/2009","5,802.26","5,803.20","5,827.25","5,778.83","","0.80%"
"12/11/2009","5,756.29","5,714.43","5,793.07","5,714.43","","0.83%"
"12/10/2009","5,709.02","5,646.65","5,741.80","5,636.96","","1.08%"
"12/09/2009","5,647.84","5,673.20","5,712.19","5,605.43","","-0.72%"
"12/08/2009","5,688.58","5,764.30","5,809.80","5,659.40","","-1.66%"
"12/07/2009","5,784.75","5,812.11","5,812.69","5,743.17","","-0.57%"
"12/04/2009","5,817.65","5,752.86","5,859.34","5,724.27","","0.82%"
"12/03/2009","5,770.35","5,805.14","5,852.87","5,754.98","","-0.20%"
"12/02/2009","5,781.68","5,771.50","5,813.23","5,752.26","","0.09%"
"12/01/2009","5,776.61","5,653.88","5,776.61","5,653.08","","2.68%"
"11/30/2009","5,625.95","5,691.84","5,718.34","5,607.82","","-1.05%"
"11/27/2009","5,685.61","5,580.52","5,718.53","5,519.48","","1.27%"
"11/26/2009","5,614.17","5,785.09","5,785.12","5,596.98","","-3.25%"
"11/25/2009","5,803.02","5,794.66","5,825.69","5,753.86","","0.58%"
"11/24/2009","5,769.31","5,762.57","5,814.18","5,745.57","","-0.55%"
"11/23/2009","5,801.48","5,689.38","5,823.18","5,689.38","","2.44%"
"11/20/2009","5,663.15","5,724.93","5,744.53","5,638.33","","-0.68%"
"11/19/2009","5,702.18","5,783.91","5,791.83","5,688.64","","-1.48%"
"11/18/2009","5,787.61","5,793.39","5,843.27","5,770.66","","0.16%"
"11/17/2009","5,778.43","5,788.46","5,802.32","5,760.53","","-0.45%"
